nose_x,nose_y,nose_z,nose_v,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_v,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_v,left_ear_x,left_ear_y,left_ear_z,left_ear_v,right_ear_x,right_ear_y,right_ear_z,right_ear_v,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_v,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_v,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_v,left_index_x,left_index_y,left_index_z,left_index_v,right_index_x,right_index_y,right_index_z,right_index_v,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_v,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v,label
0.3850877583026886,0.7025278210639954,-0.004813328385353088,0.9996510744094849,0.3640443682670593,0.7052839994430542,-0.03144286200404167,0.9997064471244812,0.36166495084762573,0.7007719278335571,-0.03141540288925171,0.9997219443321228,0.3592463731765747,0.696248471736908,-0.031453050673007965,0.9997321963310242,0.3645445704460144,0.7059332728385925,0.012566638179123402,0.9998025298118591,0.36261147260665894,0.7021842002868652,0.012576385401189327,0.9998069405555725,0.36053818464279175,0.6984413266181946,0.012642720714211464,0.9997873902320862,0.34788811206817627,0.6494523882865906,-0.10743282735347748,0.9994713664054871,0.34951281547546387,0.6530617475509644,0.09662226587533951,0.9996650218963623,0.3908350467681885,0.6719098091125488,-0.026315612718462944,0.9989905953407288,0.3921562731266022,0.6731011867523193,0.032787568867206573,0.9988952279090881,0.37851154804229736,0.5547909736633301,-0.15813367068767548,0.9984341263771057,0.38245898485183716,0.534285306930542,0.18223005533218384,0.9959689378738403,0.2715798020362854,0.7512481212615967,-0.3328627347946167,0.9864035844802856,0.2823977768421173,0.6947964429855347,0.2641039490699768,0.23739753663539886,0.141559898853302,0.8853631615638733,-0.2974894344806671,0.9768303632736206,0.1878792643547058,0.8169052600860596,0.09399525076150894,0.5157378911972046,0.11108975857496262,0.9004705548286438,-0.3463206887245178,0.9672260284423828,0.14725050330162048,0.8410877585411072,0.0911082848906517,0.6571694612503052,0.10522022843360901,0.8902098536491394,-0.30104702711105347,0.9604682922363281,0.14297518134117126,0.8455705046653748,0.05025429278612137,0.6612982749938965,0.11622780561447144,0.8859474062919617,-0.28072723746299744,0.9496774077415466,0.1529790759086609,0.8440008163452148,0.0739193707704544,0.6562106013298035,0.6085001826286316,0.12001735717058182,-0.15314888954162598,0.9979053735733032,0.6026334166526794,0.1336100697517395,0.1534893959760666,0.9976297616958618,0.6938109993934631,0.5206711292266846,-0.11432786285877228,0.9859403371810913,0.6823010444641113,0.5039971470832825,0.15491341054439545,0.2728240191936493,0.8568254113197327,0.8025594353675842,-0.082917720079422,0.9866580367088318,0.8355681896209717,0.7684662938117981,0.24005594849586487,0.4699837267398834,0.8983272910118103,0.8510749340057373,-0.08939837664365768,0.9824486374855042,0.8700501918792725,0.8116472363471985,0.24152301251888275,0.5257817506790161,0.7818808555603027,0.9306164979934692,-0.21582457423210144,0.9803425669670105,0.7634751796722412,0.9046037793159485,0.16508060693740845,0.6106476783752441,incorrect
0.7157641649246216,0.5475884675979614,0.009666621685028076,0.9997023940086365,0.7299200296401978,0.5274620056152344,0.02147047035396099,0.9997075200080872,0.7295781373977661,0.523887574672699,0.021418843418359756,0.9997920393943787,0.7290052771568298,0.5199914574623108,0.02141333371400833,0.9997760653495789,0.7288991212844849,0.5275545120239258,-0.010101784951984882,0.9996671676635742,0.7280607223510742,0.5243237018585205,-0.01027512364089489,0.9997448325157166,0.7269984483718872,0.520635187625885,-0.01043122448027134,0.9996908903121948,0.7174685001373291,0.4924711585044861,0.07500052452087402,0.9996700286865234,0.7149578332901001,0.49303388595581055,-0.0740293487906456,0.9995735287666321,0.7009905576705933,0.5389169454574585,0.03555036708712578,0.999583899974823,0.7006694674491882,0.5376172065734863,-0.00861765444278717,0.999458372592926,0.6682733297348022,0.46927401423454285,0.170045405626297,0.9968036413192749,0.6662464737892151,0.4838506579399109,-0.13326022028923035,0.9996187686920166,0.7307997941970825,0.5737011432647705,0.23254714906215668,0.31896740198135376,0.7334697246551514,0.5940278768539429,-0.24449102580547333,0.9900505542755127,0.8022552132606506,0.6599358320236206,0.07319918274879456,0.6290215253829956,0.8256354928016663,0.6968673467636108,-0.25658971071243286,0.9912315011024475,0.8279162645339966,0.6676599979400635,0.0922807976603508,0.7962554097175598,0.8536310195922852,0.7128623723983765,-0.31040695309638977,0.9750123023986816,0.8315568566322327,0.6670465469360352,0.03519909828901291,0.8149572610855103,0.8568571209907532,0.7031763792037964,-0.2590769827365875,0.9587370753288269,0.8223138451576233,0.6653134822845459,0.051793571561574936,0.7901931405067444,0.8476251363754272,0.6969791650772095,-0.23825298249721527,0.9332934021949768,0.4836350977420807,0.26428282260894775,0.136606827378273,0.9991304278373718,0.47382405400276184,0.25694897770881653,-0.1362583488225937,0.9996004700660706,0.39325401186943054,0.48008137941360474,0.18297511339187622,0.27545925974845886,0.36769577860832214,0.47266194224357605,-0.06970764696598053,0.999126136302948,0.33737292885780334,0.6331583857536316,0.2740122675895691,0.745557427406311,0.286383718252182,0.6646988391876221,-0.023103492334485054,0.9986479878425598,0.3074375092983246,0.6558911204338074,0.2797486484050751,0.8471322059631348,0.2619495093822479,0.6803226470947266,-0.02940681390464306,0.9983023405075073,0.38055580854415894,0.6705384254455566,0.2189391553401947,0.9232903718948364,0.3366715610027313,0.713171660900116,-0.1416894644498825,0.9983341097831726,incorrect
0.5303046703338623,0.6086484789848328,-0.04930458217859268,0.999272882938385,0.5146265029907227,0.6231074333190918,-0.07018595933914185,0.9996222257614136,0.5106710195541382,0.6216123104095459,-0.07021569460630417,0.9996125102043152,0.5066260099411011,0.6198626756668091,-0.07027874886989594,0.9996517896652222,0.5175104141235352,0.6262503266334534,-0.035482317209243774,0.9996187686920166,0.5158525705337524,0.6272985935211182,-0.035454366356134415,0.9995303153991699,0.514122724533081,0.628246545791626,-0.035411491990089417,0.9995390176773071,0.4863477945327759,0.6018532514572144,-0.12050843238830566,0.9994600415229797,0.4971045255661011,0.6100877523422241,0.044571347534656525,0.9993444085121155,0.5231339335441589,0.5871609449386597,-0.05931434780359268,0.9990059733390808,0.5280492305755615,0.5913986563682556,-0.011711925268173218,0.9983697533607483,0.4723094701766968,0.5099352598190308,-0.1428138017654419,0.999482274055481,0.5000537037849426,0.5256066918373108,0.10987625271081924,0.9976128339767456,0.4105098843574524,0.6522181034088135,-0.3065980076789856,0.9920539855957031,0.4333679676055908,0.6512892246246338,0.1862831711769104,0.34026452898979187,0.31430813670158386,0.7780821919441223,-0.2767908573150635,0.9798316359519958,0.37186816334724426,0.7404084205627441,0.05900372564792633,0.565381646156311,0.2872442603111267,0.800688624382019,-0.3136201500892639,0.9707130193710327,0.3347596526145935,0.7515855431556702,0.05560871586203575,0.6865721940994263,0.2820095717906952,0.7941259145736694,-0.2760845422744751,0.9655821323394775,0.3395448625087738,0.7551373243331909,0.02493344619870186,0.6813574433326721,0.2928515076637268,0.7881312370300293,-0.26240232586860657,0.9530106782913208,0.3506823182106018,0.7533052563667297,0.044470157474279404,0.672238826751709,0.6519914865493774,0.29363954067230225,-0.1204066351056099,0.9983254075050354,0.6617655158042908,0.3216000199317932,0.12083549052476883,0.9969173669815063,0.7705323100090027,0.5184204578399658,-0.1284240335226059,0.9842797517776489,0.7542554140090942,0.5109460949897766,0.12021331489086151,0.396913081407547,0.8587992191314697,0.7498981356620789,-0.1447443664073944,0.9873918890953064,0.835098147392273,0.7297857999801636,0.14794737100601196,0.5531502962112427,0.8890058994293213,0.7819070219993591,-0.15252287685871124,0.9853497743606567,0.8538692593574524,0.763461709022522,0.1477735936641693,0.5863692760467529,0.8066427111625671,0.8128230571746826,-0.2568281888961792,0.9821872711181641,0.792242169380188,0.7973686456680298,0.08956490457057953,0.6715008616447449,incorrect
0.49219828844070435,0.6768983602523804,-0.01956484653055668,0.9999780654907227,0.5052744150161743,0.6906453371047974,-0.009565426036715508,0.9999710321426392,0.5072912573814392,0.6887915134429932,-0.009561194106936455,0.9999805688858032,0.5097015500068665,0.686046838760376,-0.00951976515352726,0.9999698400497437,0.5044806003570557,0.6909887194633484,-0.04590043053030968,0.9999595880508423,0.5056356191635132,0.6898471117019653,-0.04607652500271797,0.9999748468399048,0.5068535804748535,0.6881011724472046,-0.046084120869636536,0.9999624490737915,0.524608850479126,0.6484284400939941,0.04440785571932793,0.99996018409729,0.5143910646438599,0.6613941192626953,-0.12725073099136353,0.9999719858169556,0.4900127351284027,0.650968611240387,0.008529170416295528,0.9999611377716064,0.4881865382194519,0.649543285369873,-0.04154832288622856,0.9999631643295288,0.5245331525802612,0.5219910740852356,0.10461106151342392,0.9998409748077393,0.49610933661460876,0.5637146234512329,-0.12992529571056366,0.9999454021453857,0.5966872572898865,0.6190646290779114,0.24414846301078796,0.5614129900932312,0.5642338991165161,0.7248402833938599,-0.2863866090774536,0.9990025162696838,0.6701540946960449,0.7121864557266235,0.11122820526361465,0.8390665650367737,0.6644196510314941,0.8196291327476501,-0.2558402717113495,0.9995489716529846,0.6924397349357605,0.7187889814376831,0.12539924681186676,0.9430135488510132,0.6959595680236816,0.8523913025856018,-0.2821507155895233,0.9979312419891357,0.6922923922538757,0.7295584678649902,0.0821608379483223,0.9478749632835388,0.6988595724105835,0.8277507424354553,-0.2372124195098877,0.9963504076004028,0.6836130619049072,0.7314385175704956,0.09558190405368805,0.9364414811134338,0.6881606578826904,0.811176061630249,-0.23552174866199493,0.9932907819747925,0.33404219150543213,0.24242080748081207,0.1000753790140152,0.9995879530906677,0.3141924738883972,0.24241513013839722,-0.1000884398818016,0.999813973903656,0.25632768869400024,0.4769245684146881,0.18287546932697296,0.3133409023284912,0.24658259749412537,0.49489420652389526,0.028720324859023094,0.9968792200088501,0.18307112157344818,0.6863880753517151,0.28895026445388794,0.7823746204376221,0.16187784075737,0.73514723777771,0.10656683146953583,0.9975025057792664,0.16443248093128204,0.7226040959358215,0.29383721947669983,0.8954311609268188,0.13903868198394775,0.7734529376029968,0.10300411283969879,0.9987285733222961,0.24258363246917725,0.76908278465271,0.23027995228767395,0.9576070308685303,0.22340169548988342,0.7957149147987366,0.024163639172911644,0.998408854007721,incorrect
0.44384557008743286,0.7318836450576782,-0.0011301765916869044,0.9995953440666199,0.43152591586112976,0.7500940561294556,-0.03069855272769928,0.9997088313102722,0.42941585183143616,0.7488720417022705,-0.030634282156825066,0.999725878238678,0.4273814260959625,0.7471545934677124,-0.030615396797657013,0.9997082352638245,0.4318023920059204,0.7500544786453247,0.014798888005316257,0.9997841715812683,0.4299830198287964,0.7491656541824341,0.014831200242042542,0.9997760653495789,0.4281180500984192,0.7478804588317871,0.01489479374140501,0.999755322933197,0.4136653542518616,0.7185987830162048,-0.11343280225992203,0.9995841383934021,0.41507911682128906,0.7177181243896484,0.09565430879592896,0.999607503414154,0.44218429923057556,0.7050788402557373,-0.02504863776266575,0.999189555644989,0.44375550746917725,0.7051535844802856,0.03541017323732376,0.9991610050201416,0.40222808718681335,0.6451233625411987,-0.1766015738248825,0.9991281628608704,0.40438970923423767,0.6150873899459839,0.18736298382282257,0.9979701638221741,0.345735102891922,0.798794150352478,-0.3812481164932251,0.99244624376297,0.34951359033584595,0.7503237724304199,0.2815568447113037,0.3683401346206665,0.26507768034935,0.9243344664573669,-0.3834488093852997,0.9814959168434143,0.2825480103492737,0.8521285653114319,0.10067291557788849,0.6292322278022766,0.23829874396324158,0.9349880218505859,-0.429309606552124,0.9703512787818909,0.2575678527355194,0.8539009094238281,0.0959634855389595,0.7537357807159424,0.2318776249885559,0.9250450134277344,-0.3954950273036957,0.9640689492225647,0.254827082157135,0.8579151630401611,0.048419270664453506,0.7669275999069214,0.240730881690979,0.9208047389984131,-0.37029409408569336,0.9504075646400452,0.26351824402809143,0.8591325283050537,0.07805505394935608,0.7554544806480408,0.5351802706718445,0.25682488083839417,-0.14747269451618195,0.9930920600891113,0.533523678779602,0.23987998068332672,0.14791236817836761,0.9913530945777893,0.6324957609176636,0.5413438081741333,-0.10625244677066803,0.9768721461296082,0.6237678527832031,0.5279014110565186,0.15287473797798157,0.2044367790222168,0.7212582230567932,0.8329360485076904,-0.055666036903858185,0.9848164916038513,0.7101715803146362,0.8004814982414246,0.2502535879611969,0.3768271505832672,0.7439068555831909,0.8645386695861816,-0.05851113051176071,0.9888258576393127,0.7351932525634766,0.8499127626419067,0.2539796233177185,0.4907170534133911,0.6649357080459595,0.9151434898376465,-0.1794249564409256,0.9809688329696655,0.6575393676757812,0.8916069269180298,0.1744467318058014,0.5226428508758545,incorrect
0.4643954038619995,0.6843523979187012,0.002711418317630887,0.9996622800827026,0.44837695360183716,0.6942217350006104,-0.024104194715619087,0.9997754693031311,0.4458940625190735,0.6921296119689941,-0.024061128497123718,0.9997910857200623,0.44334176182746887,0.6894660592079163,-0.024054724723100662,0.9997872710227966,0.44891121983528137,0.6940125226974487,0.016295311972498894,0.9998202919960022,0.4468752145767212,0.6922070980072021,0.016317274421453476,0.9998213648796082,0.44469544291496277,0.6899285316467285,0.01637212000787258,0.9998090863227844,0.4312204122543335,0.6582456231117249,-0.10414517670869827,0.9995895028114319,0.43478280305862427,0.660590648651123,0.08208246529102325,0.9995896220207214,0.4641820788383484,0.6595836877822876,-0.020300965756177902,0.9990505576133728,0.4657785892486572,0.660800039768219,0.03355975076556206,0.9988143444061279,0.43710780143737793,0.5800575017929077,-0.1549088954925537,0.9974802136421204,0.45084041357040405,0.5748113393783569,0.16207942366600037,0.9922422170639038,0.3788606524467468,0.7145509719848633,-0.335386723279953,0.9912025928497314,0.38870733976364136,0.691698431968689,0.25965821743011475,0.155575230717659,0.30057698488235474,0.8544286489486694,-0.2837803363800049,0.9764630794525146,0.31795117259025574,0.8148791790008545,0.0888083204627037,0.37546011805534363,0.27169424295425415,0.8649115562438965,-0.32154327630996704,0.9640188813209534,0.2926669120788574,0.826034665107727,0.08677399903535843,0.5648616552352905,0.2675993740558624,0.8601524829864502,-0.2744585871696472,0.9562957286834717,0.29135584831237793,0.8314177989959717,0.040538061410188675,0.5772387981414795,0.2776486873626709,0.8581053018569946,-0.2641068994998932,0.9409210085868835,0.3011277914047241,0.8299891948699951,0.06706806272268295,0.5757212042808533,0.6314154267311096,0.31881293654441833,-0.12676630914211273,0.9938046932220459,0.632523775100708,0.32579073309898376,0.1271510124206543,0.9914992451667786,0.7076805233955383,0.5598996877670288,-0.07432081550359726,0.9712224006652832,0.7045745253562927,0.5518316030502319,0.13650983572006226,0.2494158148765564,0.8008952140808105,0.7898104190826416,-0.043432511389255524,0.9827909469604492,0.7910550832748413,0.7614908814430237,0.22302080690860748,0.47887322306632996,0.831284761428833,0.8322066068649292,-0.04907386749982834,0.9808771014213562,0.8184279799461365,0.7977617979049683,0.22643382847309113,0.535071074962616,0.7432934641838074,0.8533835411071777,-0.16022533178329468,0.9760565757751465,0.7338050603866577,0.8281110525131226,0.1547170877456665,0.6220927834510803,incorrect
0.36402446031570435,0.7466647028923035,-0.026182251051068306,0.9967659711837769,0.3465670347213745,0.757939338684082,-0.06286738812923431,0.9980646967887878,0.34488189220428467,0.7571489810943604,-0.06286942213773727,0.9983550906181335,0.3433745503425598,0.7563402652740479,-0.06292277574539185,0.9982510209083557,0.34617021679878235,0.7567381262779236,-0.01187850721180439,0.9979829788208008,0.34416067600250244,0.755162239074707,-0.011848208494484425,0.9980046153068542,0.3422533869743347,0.7537209987640381,-0.01184092927724123,0.9976487755775452,0.33154577016830444,0.733248233795166,-0.1635802984237671,0.997475802898407,0.33118951320648193,0.7288281917572021,0.07134499400854111,0.9966818690299988,0.364226758480072,0.7279999256134033,-0.05500055477023125,0.9937614798545837,0.36551135778427124,0.7267168760299683,0.0130910100415349,0.9922704696655273,0.33879560232162476,0.6553860306739807,-0.23647616803646088,0.9971010088920593,0.3453666567802429,0.6352545022964478,0.18136219680309296,0.9881845712661743,0.2779618501663208,0.807823121547699,-0.444584459066391,0.9851816296577454,0.29689720273017883,0.7700857520103455,0.2625892460346222,0.09854007512331009,0.19155636429786682,0.9194502234458923,-0.4278901219367981,0.9619190096855164,0.22723522782325745,0.857169508934021,0.06203310191631317,0.22998511791229248,0.1627507209777832,0.9388328194618225,-0.485052227973938,0.9491705298423767,0.20066136121749878,0.8680329918861389,0.05773228779435158,0.3821242153644562,0.15789905190467834,0.9303143620491028,-0.44487234950065613,0.9404522180557251,0.1990111768245697,0.8688528537750244,0.009126701392233372,0.396014004945755,0.16771629452705383,0.9225012063980103,-0.41316860914230347,0.9174683094024658,0.20525327324867249,0.8691763281822205,0.03783291578292847,0.4030953645706177,0.5262156128883362,0.3526122272014618,-0.16740062832832336,0.9949106574058533,0.5244584679603577,0.347970575094223,0.16804230213165283,0.9913255572319031,0.6347220540046692,0.6106328964233398,-0.1284637153148651,0.973175585269928,0.6315377354621887,0.6049241423606873,0.17628495395183563,0.22216741740703583,0.7349528670310974,0.8560218214988708,-0.09564598649740219,0.9844250679016113,0.7257965803146362,0.8373605012893677,0.2566441297531128,0.31411823630332947,0.7620081901550293,0.8970654606819153,-0.10057912766933441,0.9859592318534851,0.7517654895782471,0.8824926614761353,0.25970858335494995,0.41972243785858154,0.6575448513031006,0.9172742366790771,-0.24116235971450806,0.9795401096343994,0.6509067416191101,0.9049138426780701,0.17325632274150848,0.42356541752815247,incorrect
0.40144088864326477,0.6764799356460571,-0.010610081255435944,0.9996285438537598,0.3850014805793762,0.6788589358329773,-0.0385868139564991,0.9996678829193115,0.3839256465435028,0.675811767578125,-0.03854535147547722,0.9996997117996216,0.3828599452972412,0.6723024845123291,-0.03854278475046158,0.9996814727783203,0.3851827383041382,0.677754282951355,0.0018713190220296383,0.9997614026069641,0.3841990828514099,0.6744176149368286,0.0018517065327614546,0.9997808337211609,0.38313817977905273,0.6706479787826538,0.0018899186979979277,0.9997627139091492,0.38112035393714905,0.6354986429214478,-0.1185484454035759,0.999467670917511,0.38065505027770996,0.6332712769508362,0.06747889518737793,0.9996980428695679,0.409782350063324,0.6546434164047241,-0.03272569924592972,0.9990296363830566,0.4109346270561218,0.6542880535125732,0.021295329555869102,0.9989818930625916,0.4101203978061676,0.5632771253585815,-0.16213946044445038,0.9983953833580017,0.4117316007614136,0.5459235906600952,0.1496574431657791,0.9965408444404602,0.3240446150302887,0.7004215717315674,-0.3070935904979706,0.9903131723403931,0.3259980082511902,0.6740328073501587,0.24362370371818542,0.36360684037208557,0.2273240089416504,0.8223081231117249,-0.2660462558269501,0.9849239587783813,0.2523899972438812,0.7727260589599609,0.09764678031206131,0.7589145302772522,0.20034390687942505,0.8342776298522949,-0.30462104082107544,0.977425217628479,0.22484150528907776,0.7832559943199158,0.10296335816383362,0.8474945425987244,0.19581562280654907,0.825875997543335,-0.26217907667160034,0.9718188047409058,0.2224581092596054,0.7862950563430786,0.05893002077937126,0.8530387282371521,0.2038651406764984,0.8230865001678467,-0.24851003289222717,0.9623569846153259,0.23135915398597717,0.7840032577514648,0.07841797173023224,0.8493411540985107,0.5982930660247803,0.2477213740348816,-0.12643375992774963,0.996279776096344,0.5894469022750854,0.24212658405303955,0.12674544751644135,0.9962642788887024,0.6689823865890503,0.5189856290817261,-0.03540870547294617,0.9761560559272766,0.6681340336799622,0.5204639434814453,0.18010210990905762,0.23326238989830017,0.7627203464508057,0.7663719058036804,0.04376951977610588,0.9807935953140259,0.7483058571815491,0.7328605651855469,0.306613564491272,0.4527919888496399,0.7898449897766113,0.8128683567047119,0.04367981106042862,0.9758743643760681,0.7747393846511841,0.7876583933830261,0.314787894487381,0.554413378238678,0.6893653273582458,0.8195215463638306,-0.048396024852991104,0.9718807339668274,0.6826736330986023,0.8123504519462585,0.2683711349964142,0.6186351776123047,incorrect
0.43777841329574585,0.7479646801948547,-0.03491785004734993,0.999840497970581,0.4256734848022461,0.7523030042648315,-0.06202119216322899,0.9998735189437866,0.42420244216918945,0.7512108087539673,-0.06196386367082596,0.9998773336410522,0.42275726795196533,0.7500526905059814,-0.06195319443941116,0.9998685121536255,0.4251958727836609,0.7522664070129395,-0.020679417997598648,0.9999115467071533,0.42352306842803955,0.7512909173965454,-0.020623553544282913,0.9999046325683594,0.4218776822090149,0.7503255009651184,-0.020473506301641464,0.99988853931427,0.4133773744106293,0.7338944673538208,-0.13218803703784943,0.9998249411582947,0.41373491287231445,0.7336205244064331,0.0599512904882431,0.9998551607131958,0.43968987464904785,0.7348910570144653,-0.05396413803100586,0.9996756315231323,0.4405704140663147,0.7355059385299683,0.0018607288366183639,0.9996984004974365,0.42135071754455566,0.6861758232116699,-0.17816594243049622,0.9997010827064514,0.4231472611427307,0.6773411631584167,0.15588974952697754,0.999021053314209,0.35413414239883423,0.7561041116714478,-0.3536195755004883,0.994817316532135,0.3565704822540283,0.7370579242706299,0.24843059480190277,0.3876834213733673,0.2626752555370331,0.8017810583114624,-0.3389246165752411,0.9898019433021545,0.2864527106285095,0.777569055557251,0.061531927436590195,0.7246109843254089,0.22992372512817383,0.8110098838806152,-0.3844565749168396,0.9825037121772766,0.2600361704826355,0.7763056755065918,0.056516338139772415,0.8282886147499084,0.22434759140014648,0.8049760460853577,-0.3466520607471466,0.978480339050293,0.25640809535980225,0.778693675994873,0.010805902071297169,0.8381328582763672,0.23467189073562622,0.8026508688926697,-0.3246252238750458,0.9704815745353699,0.264164537191391,0.7811175584793091,0.039633575826883316,0.8316880464553833,0.5821481943130493,0.517071545124054,-0.14134137332439423,0.9975427389144897,0.5757328271865845,0.5177543759346008,0.14159713685512543,0.9964063763618469,0.618101179599762,0.6621354222297668,-0.09800403565168381,0.9839755296707153,0.6207361817359924,0.6566666960716248,0.1943097859621048,0.2161163091659546,0.7349634170532227,0.7583699226379395,0.015192879363894463,0.9862591028213501,0.7218429446220398,0.7469030618667603,0.32967671751976013,0.39379867911338806,0.7652510404586792,0.7652754187583923,0.019968746230006218,0.9865459203720093,0.7456775903701782,0.7539912462234497,0.33695343136787415,0.5115413665771484,0.690727710723877,0.7929566502571106,-0.0477396585047245,0.9821330904960632,0.6851272583007812,0.7860692143440247,0.2964690923690796,0.5853716731071472,incorrect
0.31509023904800415,0.5862971544265747,0.023186542093753815,0.9996951818466187,0.2967102527618408,0.592487096786499,-0.01307402178645134,0.9997811913490295,0.29406803846359253,0.5909836292266846,-0.0130697600543499,0.9997720122337341,0.29146894812583923,0.5890821218490601,-0.013110589236021042,0.9997944235801697,0.296625554561615,0.5917001962661743,0.034724678844213486,0.9998165965080261,0.29405948519706726,0.5901248455047607,0.03479500114917755,0.9997819066047668,0.29144486784935,0.5881444215774536,0.03483192250132561,0.9997976422309875,0.27549150586128235,0.5585800409317017,-0.11423014849424362,0.9996024966239929,0.27984872460365295,0.5609947443008423,0.10651657730340958,0.9997051358222961,0.3149645924568176,0.5641367435455322,-0.003949860110878944,0.9993593096733093,0.3160512447357178,0.5641765594482422,0.06048626825213432,0.9992493987083435,0.27921825647354126,0.4755147397518158,-0.1978641152381897,0.9993765950202942,0.31054890155792236,0.4805085361003876,0.2262141853570938,0.9971060156822205,0.21761614084243774,0.6482148766517639,-0.3995361626148224,0.9955677390098572,0.24253001809120178,0.6182358264923096,0.340021014213562,0.20733608305454254,0.13666373491287231,0.8059515953063965,-0.3247612416744232,0.98050457239151,0.16820521652698517,0.7522326111793518,0.15896713733673096,0.35724133253097534,0.09644439816474915,0.8379820585250854,-0.37431052327156067,0.9685488939285278,0.13056311011314392,0.7558863162994385,0.16786140203475952,0.5124809741973877,0.09345516562461853,0.824894905090332,-0.3138183057308197,0.9613363146781921,0.12764084339141846,0.7608453035354614,0.10733743011951447,0.5294774174690247,0.10750924795866013,0.8143479824066162,-0.3001340329647064,0.9502142071723938,0.1392700970172882,0.7644026279449463,0.13099639117717743,0.5466861128807068,0.5611798763275146,0.25459030270576477,-0.16912135481834412,0.9989055395126343,0.5631721019744873,0.27371615171432495,0.16945239901542664,0.9981978535652161,0.7361569404602051,0.4911876320838928,-0.12438071519136429,0.9658469557762146,0.7113226056098938,0.48166728019714355,0.18451997637748718,0.21020755171775818,0.8785249590873718,0.7271673083305359,-0.07740558683872223,0.960676372051239,0.8568466305732727,0.7011091709136963,0.25944700837135315,0.3071730434894562,0.9179055094718933,0.7726072072982788,-0.08033906668424606,0.959918737411499,0.8892431855201721,0.7392032146453857,0.25940170884132385,0.43165677785873413,0.8130866289138794,0.7978016138076782,-0.18671222031116486,0.9468740224838257,0.8016581535339355,0.7703673839569092,0.16248294711112976,0.43620455265045166,incorrect
